game_date,team_name,opp_team_name,venue,pbp_period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id,pbp_game_seconds,has_reception,possession,momentary_possession,video_shot,game_seconds,is_zone_entry,entry_time,recovery_time,is_pp_ozone,pp_name
12/2/2022,ROC,Switzerland,home,3,47,5 on 4,2,3,Nina Pirogova,Reception,t,182,60,Direct,Anna Shibanova,143.0,41.0,,,,1827.0,3553,False,Anna Shibanova,,2.0,3553.0,False,,,True,2022-02-12 Switzerland at ROC P3 PP5
12/2/2022,ROC,Switzerland,home,3,45,5 on 4,2,3,Anna Shibanova,Play,t,150,39,Direct,Olga Sosina,158.0,63.0,,,,1865.0,3555,True,loose,Anna Shibanova,2.0,3554.0,False,,,True,2022-02-12 Switzerland at ROC P3 PP5
12/2/2022,ROC,Switzerland,home,3,45,5 on 4,2,3,Anna Shibanova,Reception,t,150,39,Direct,Olga Sosina,158.0,63.0,,,,1884.0,3555,False,Olga Sosina,,2.0,3555.0,False,,,True,2022-02-12 Switzerland at ROC P3 PP5
12/2/2022,ROC,Switzerland,home,3,43,5 on 4,2,3,Olga Sosina,Play,t,157,62,Direct,Anna Shibanova,148.0,34.0,,,,1910.0,3557,True,loose,Olga Sosina,2.0,3556.0,False,,,True,2022-02-12 Switzerland at ROC P3 PP5
12/2/2022,ROC,Switzerland,home,3,43,5 on 4,2,3,Olga Sosina,Reception,t,157,62,Direct,Anna Shibanova,148.0,34.0,,,,1935.0,3557,False,Anna Shibanova,,2.0,3557.0,False,,,True,2022-02-12 Switzerland at ROC P3 PP5
12/2/2022,ROC,Switzerland,home,3,40,5 on 4,2,3,Anna Shibanova,Play,t,149,43,Direct,Olga Sosina,152.0,71.0,,,,2003.0,3560,True,loose,Anna Shibanova,2.0,3559.0,False,,,True,2022-02-12 Switzerland at ROC P3 PP5
12/2/2022,ROC,Switzerland,home,3,40,5 on 4,2,3,Anna Shibanova,Reception,t,149,43,Direct,Olga Sosina,152.0,71.0,,,,2028.0,3560,False,Olga Sosina,,2.0,3560.0,False,,,True,2022-02-12 Switzerland at ROC P3 PP5
12/2/2022,ROC,Switzerland,home,3,38,5 on 4,2,3,Olga Sosina,Play,t,158,66,Direct,Anna Shokhina,157.0,19.0,,,,2065.0,3562,True,loose,Olga Sosina,2.0,3561.0,False,,,True,2022-02-12 Switzerland at ROC P3 PP5
12/2/2022,ROC,Switzerland,home,3,38,5 on 4,2,3,Olga Sosina,Reception,t,158,66,Direct,Anna Shokhina,157.0,19.0,,,,2089.0,3562,False,Anna Shokhina,,2.0,3562.0,False,,,True,2022-02-12 Switzerland at ROC P3 PP5
14/2/2022,Canada,Switzerland,home,1,312,4 on 5,5,0,Sarah Nurse,Faceoff Win,t,31,64,Forehand,Evelina Raselli,,,,,,45.0,888,False,loose,,1.0,888.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,309,4 on 5,5,0,Renata Fast,Puck Recovery,t,33,54,,,,,,,,93.0,891,False,Renata Fast,,1.0,890.0,False,,890.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,309,4 on 5,5,0,Renata Fast,Play,t,38,53,Indirect,Laura Stacey,86.0,13.0,,,,108.0,891,True,loose,Renata Fast,1.0,891.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,309,4 on 5,5,0,Renata Fast,Reception,t,38,53,Indirect,Laura Stacey,86.0,13.0,,,,184.0,891,False,Laura Stacey,,1.0,893.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,305,4 on 5,0,5,Laura Stacey,Zone Entry,t,124,8,Carried,Sinja Leemann,,,,,,228.0,895,False,Laura Stacey,,1.0,895.0,True,895.0,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,304,4 on 5,5,0,Laura Stacey,Play,t,161,21,Direct,Renata Fast,179.0,45.0,,,,264.0,896,True,loose,Laura Stacey,1.0,896.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,304,4 on 5,5,0,Laura Stacey,Reception,t,161,21,Direct,Renata Fast,179.0,45.0,,,,280.0,896,False,Renata Fast,,1.0,896.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,303,4 on 5,5,0,Renata Fast,Shot,f,179,45,Snapshot,,,,On Net,f,t,280.0,897,False,loose,Renata Fast,1.0,896.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,302,4 on 5,5,0,Emma Maltais,Faceoff Win,t,169,64,Forehand,Alina Muller,,,,,,1293.0,898,False,loose,,2.0,898.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,301,4 on 5,5,0,Ashton Bell,Puck Recovery,t,154,76,,,,,,,,1293.0,899,False,Ashton Bell,,2.0,899.0,False,,899.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,301,4 on 5,5,0,Ashton Bell,Play,t,154,76,Direct,Mich Zandee-Hart,134.0,24.0,,,,1293.0,899,False,Mich Zandee-Hart,Ashton Bell,2.0,899.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,298,4 on 5,5,0,Mich Zandee-Hart,Play,f,136,10,Indirect,Emma Maltais,186.0,31.0,,,,1322.0,902,False,loose,Mich Zandee-Hart,2.0,901.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,295,5 on 4,0,5,Lara Christen,Puck Recovery,t,2,28,,,,,,,,1407.0,905,False,Lara Christen,,2.0,904.0,False,,904.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,295,5 on 4,0,5,Lara Christen,Play,t,3,23,Indirect,Lara Stalder,4.0,60.0,,,,1430.0,905,True,loose,Lara Christen,2.0,905.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,295,5 on 4,0,5,Lara Christen,Reception,t,3,23,Indirect,Lara Stalder,4.0,60.0,,,,1493.0,905,False,Lara Stalder,,2.0,907.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,291,5 on 4,0,5,Lara Stalder,Play,t,5,59,Direct,Lara Christen,4.0,37.0,,,,1542.0,909,True,loose,Lara Stalder,2.0,908.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,291,5 on 4,0,5,Lara Stalder,Reception,t,5,59,Direct,Lara Christen,4.0,37.0,,,,1564.0,909,False,Lara Christen,,2.0,909.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,288,5 on 4,0,5,Lara Christen,Play,t,30,50,Direct,Alina Muller,65.0,8.0,,,,1643.0,912,True,loose,Lara Christen,2.0,912.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,288,5 on 4,0,5,Lara Christen,Reception,t,30,50,Direct,Alina Muller,65.0,8.0,,,,1669.0,912,False,Alina Muller,,2.0,913.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,286,5 on 4,0,5,Alina Muller,Play,t,80,14,Direct,Lara Stalder,107.0,79.0,,,,1684.0,914,True,loose,Alina Muller,2.0,913.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,286,5 on 4,0,5,Alina Muller,Reception,t,80,14,Direct,Lara Stalder,107.0,79.0,,,,1717.0,914,False,Lara Stalder,,2.0,914.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,284,5 on 4,5,0,Lara Stalder,Zone Entry,t,125,79,Carried,Mich Zandee-Hart,,,,,,1748.0,916,False,Lara Stalder,,2.0,915.0,True,915.0,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,283,5 on 4,0,5,Lara Stalder,Play,f,152,84,Indirect,Keely Moy,182.0,12.0,,,,1787.0,917,False,loose,Lara Stalder,2.0,916.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,281,4 on 5,5,0,Ashton Bell,Takeaway,t,7,70,,,,,,,,1861.0,919,False,Ashton Bell,,2.0,919.0,False,,919.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,280,4 on 5,5,0,Ashton Bell,Play,f,10,76,Indirect,Emma Maltais,28.0,80.0,,,,1861.0,920,False,loose,Ashton Bell,2.0,919.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,278,5 on 4,0,5,Alina Muller,Puck Recovery,t,164,2,,,,,,,,1912.0,922,False,Alina Muller,,2.0,921.0,False,,921.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,277,5 on 4,0,5,Alina Muller,Play,t,147,4,Direct,Lara Christen,134.0,32.0,,,,1956.0,923,True,loose,Alina Muller,2.0,922.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,277,5 on 4,0,5,Alina Muller,Reception,t,147,4,Direct,Lara Christen,134.0,32.0,,,,1982.0,923,False,Lara Christen,,2.0,923.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,275,5 on 4,0,5,Lara Christen,Play,t,137,42,Direct,Lara Stalder,158.0,70.0,,,,2008.0,925,True,loose,Lara Christen,2.0,924.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,275,5 on 4,0,5,Lara Christen,Reception,t,137,42,Direct,Lara Stalder,158.0,70.0,,,,2030.0,925,False,Lara Stalder,,2.0,925.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,274,5 on 4,0,5,Lara Stalder,Shot,f,165,64,Wristshot,,,,On Net,t,f,2058.0,926,False,loose,Lara Stalder,2.0,925.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,273,4 on 5,5,0,Sarah Nurse,Faceoff Win,t,31,20,Backhand,Keely Moy,,,,,,2780.0,927,False,loose,,3.0,927.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,271,4 on 5,5,0,Erin Ambrose,Puck Recovery,t,9,8,,,,,,,,2797.0,929,False,Erin Ambrose,,3.0,928.0,False,,928.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,271,4 on 5,5,0,Erin Ambrose,Play,t,9,8,Indirect,Laura Stacey,29.0,82.0,,,,2797.0,929,True,loose,Erin Ambrose,3.0,928.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,271,4 on 5,5,0,Erin Ambrose,Reception,t,9,8,Indirect,Laura Stacey,29.0,82.0,,,,2866.0,929,False,Laura Stacey,,3.0,930.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,265,4 on 5,0,5,Laura Stacey,Zone Entry,t,125,72,Carried,Lara Christen,,,,,,2984.0,935,False,Laura Stacey,,3.0,934.0,True,934.0,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,264,4 on 5,5,0,Laura Stacey,Play,t,144,72,Direct,Claire Thompson,146.0,40.0,,,,3006.0,936,True,loose,Laura Stacey,3.0,935.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,264,4 on 5,5,0,Laura Stacey,Reception,t,144,72,Direct,Claire Thompson,146.0,40.0,,,,3024.0,936,False,Claire Thompson,,3.0,936.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,263,4 on 5,5,0,Claire Thompson,Shot,f,167,33,Wristshot,,,,Blocked,t,f,3055.0,937,False,loose,Claire Thompson,3.0,937.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,261,4 on 5,5,0,Sarah Nurse,Puck Recovery,t,185,25,,,,,,,,3080.0,939,False,Sarah Nurse,,3.0,937.0,False,,937.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,261,4 on 5,5,0,Sarah Nurse,Shot,f,185,24,Wristshot,,,,On Net,f,f,3080.0,939,False,loose,Sarah Nurse,3.0,937.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,259,5 on 4,0,5,Evelina Raselli,Faceoff Win,t,31,65,Backhand,Sarah Fillier,,,,,,3965.0,941,False,loose,,4.0,941.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,258,5 on 4,0,5,Sinja Leemann,Puck Recovery,t,11,74,,,,,,,,3965.0,942,False,Sinja Leemann,,4.0,942.0,False,,942.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,255,5 on 4,0,5,Sinja Leemann,Play,t,9,57,Direct,Dominique Ruegg,38.0,79.0,,,,4034.0,945,True,loose,Sinja Leemann,4.0,945.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,255,5 on 4,0,5,Sinja Leemann,Reception,t,9,57,Direct,Dominique Ruegg,38.0,79.0,,,,4059.0,945,False,Dominique Ruegg,,4.0,946.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,252,5 on 4,0,5,Dominique Ruegg,Play,t,64,59,Direct,Rahel Enzler,97.0,59.0,,,,4110.0,948,True,loose,Dominique Ruegg,4.0,947.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,252,5 on 4,0,5,Dominique Ruegg,Reception,t,64,59,Direct,Rahel Enzler,97.0,59.0,,,,4133.0,948,False,Rahel Enzler,,4.0,948.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,249,5 on 4,0,5,Evelina Raselli,Faceoff Win,t,120,65,Backhand,Sarah Fillier,,,,,,4883.0,951,False,loose,,5.0,951.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,248,5 on 4,0,5,Nicole Vallario,Puck Recovery,t,99,66,,,,,,,,4915.0,952,False,Nicole Vallario,,5.0,952.0,False,,952.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,246,5 on 4,0,5,Nicole Vallario,Play,t,93,61,Direct,Rahel Enzler,115.0,30.0,,,,4947.0,954,True,loose,Nicole Vallario,5.0,953.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,246,5 on 4,0,5,Nicole Vallario,Reception,t,93,61,Direct,Rahel Enzler,115.0,30.0,,,,4968.0,954,False,Rahel Enzler,,5.0,953.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,245,5 on 4,0,5,Rahel Enzler,Dump In/Out,f,119,28,,,,,,,,4991.0,955,False,loose,Rahel Enzler,5.0,954.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,245,5 on 4,5,0,Rahel Enzler,Zone Entry,f,119,28,Dumped,Renata Fast,,,,,,4991.0,955,False,loose,,5.0,954.0,True,954.0,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,242,4 on 5,5,0,Jocelyne Larocque,Puck Recovery,t,5,28,,,,,,,,5091.0,958,False,Jocelyne Larocque,,5.0,958.0,False,,958.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,240,4 on 5,5,0,Jocelyne Larocque,Dump In/Out,f,8,13,,,,,,,,5115.0,960,False,loose,Jocelyne Larocque,5.0,958.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,237,5 on 4,0,5,Sinja Leemann,Puck Recovery,t,90,46,,,,,,,,5218.0,963,False,Sinja Leemann,,5.0,962.0,False,,962.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,236,5 on 4,0,5,Sinja Leemann,Play,t,82,38,Direct,Nicole Vallario,80.0,67.0,,,,5245.0,964,True,loose,Sinja Leemann,5.0,963.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,236,5 on 4,0,5,Sinja Leemann,Reception,t,82,38,Direct,Nicole Vallario,80.0,67.0,,,,5270.0,964,False,Nicole Vallario,,5.0,963.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,233,5 on 4,0,5,Nicole Vallario,Play,f,35,64,Direct,Sinja Leemann,40.0,14.0,,,,5354.0,967,False,loose,Nicole Vallario,5.0,966.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,231,5 on 4,0,5,Sinja Leemann,Puck Recovery,t,52,5,,,,,,,,5414.0,969,False,Sinja Leemann,,5.0,968.0,False,,968.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,230,5 on 4,0,5,Sinja Leemann,Play,t,64,4,Direct,Evelina Raselli,93.0,36.0,,,,5442.0,970,True,loose,Sinja Leemann,5.0,969.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,230,5 on 4,0,5,Sinja Leemann,Reception,t,64,4,Direct,Evelina Raselli,93.0,36.0,,,,5462.0,970,False,Evelina Raselli,,5.0,970.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,228,5 on 4,0,5,Evelina Raselli,Dump In/Out,t,109,32,,,,,,,,5484.0,972,False,loose,Evelina Raselli,5.0,971.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,228,5 on 4,5,0,Evelina Raselli,Zone Entry,f,109,32,Dumped,Renata Fast,,,,,,5484.0,972,False,loose,,5.0,971.0,True,971.0,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,225,5 on 4,0,5,Evelina Raselli,Puck Recovery,t,172,8,,,,,,,,5575.0,975,False,Evelina Raselli,,5.0,974.0,False,,974.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,223,4 on 5,5,0,Emily Clark,Puck Recovery,t,13,73,,,,,,,,5627.0,977,False,Emily Clark,,5.0,975.0,False,,975.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,223,4 on 5,5,0,Emily Clark,Play,f,13,73,Direct,Renata Fast,27.0,73.0,,,,5627.0,977,False,loose,Emily Clark,5.0,975.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,223,5 on 4,0,5,Rahel Enzler,Puck Recovery,t,169,11,,,,,,,,5646.0,977,False,Rahel Enzler,,5.0,976.0,False,,976.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,221,5 on 4,0,5,Rahel Enzler,Play,t,170,8,Indirect,Sinja Leemann,134.0,4.0,,,,5677.0,979,True,loose,Rahel Enzler,5.0,977.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,221,5 on 4,0,5,Rahel Enzler,Reception,t,170,8,Indirect,Sinja Leemann,134.0,4.0,,,,5706.0,979,False,Sinja Leemann,,5.0,978.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,220,5 on 4,0,5,Sinja Leemann,Play,f,132,5,Direct,Evelina Raselli,159.0,4.0,,,,5712.0,980,False,loose,Sinja Leemann,5.0,978.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,217,4 on 5,5,0,Jocelyne Larocque,Puck Recovery,t,1,23,,,,,,,,5832.0,983,False,Jocelyne Larocque,,5.0,982.0,False,,982.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,217,4 on 5,5,0,Jocelyne Larocque,Play,f,1,23,Indirect,Emily Clark,37.0,0.0,,,,5832.0,983,False,loose,Jocelyne Larocque,5.0,982.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,213,5 on 4,0,5,Rahel Enzler,Puck Recovery,t,150,73,,,,,,,,5900.0,987,False,Rahel Enzler,,5.0,984.0,False,,984.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,213,5 on 4,0,5,Rahel Enzler,Play,t,150,73,Direct,Shannon Sigrist,145.0,84.0,,,,5942.0,987,True,loose,Rahel Enzler,5.0,986.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,213,5 on 4,0,5,Rahel Enzler,Reception,t,150,73,Direct,Shannon Sigrist,145.0,84.0,,,,5954.0,987,False,Shannon Sigrist,,5.0,986.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,212,5 on 4,0,5,Shannon Sigrist,Play,f,141,82,Indirect,Rahel Enzler,146.0,80.0,,,,5955.0,988,False,loose,Shannon Sigrist,5.0,986.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,210,4 on 5,5,0,Jocelyne Larocque,Puck Recovery,t,36,1,,,,,,,,6013.0,990,False,Jocelyne Larocque,,5.0,988.0,False,,988.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,208,4 on 5,5,0,Jocelyne Larocque,Play,f,24,17,Direct,Renata Fast,27.0,48.0,,,,6083.0,992,False,loose,Jocelyne Larocque,5.0,991.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,206,4 on 5,5,0,Renata Fast,Puck Recovery,t,29,70,,,,,,,,6141.0,994,False,Renata Fast,,5.0,993.0,False,,993.0,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,206,4 on 5,5,0,Renata Fast,Dump In/Out,f,29,70,,,,,,,,6141.0,994,False,loose,Renata Fast,5.0,993.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,202,5 on 4,0,5,Saskia Maurer,Puck Recovery,t,1,39,,,,,,,,,998,False,Saskia Maurer,,,998.0,False,,998.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,201,5 on 4,0,5,Saskia Maurer,Play,t,2,43,Indirect,Shannon Sigrist,2.0,43.0,,,,,999,False,Shannon Sigrist,Saskia Maurer,,999.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,200,5 on 4,0,5,Shannon Sigrist,Play,t,1,37,Indirect,Lara Stalder,15.0,81.0,,,,,1000,False,Lara Stalder,Shannon Sigrist,,1000.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,197,4 on 5,5,0,Sarah Nurse,Puck Recovery,t,154,1,,,,,,,,,1003,False,Sarah Nurse,,,1003.0,False,,1003.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,197,4 on 5,5,0,Sarah Nurse,Play,f,143,1,Indirect,Laura Stacey,169.0,18.0,,,,,1003,False,loose,Sarah Nurse,,1003.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,195,5 on 4,0,5,Stefanie Wetli,Takeaway,t,6,70,,,,,,,,,1005,False,Stefanie Wetli,,,1005.0,False,,1005.0,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Switzerland,Canada,away,1,193,5 on 4,0,5,Stefanie Wetli,Play,t,2,44,Indirect,Shannon Sigrist,5.0,61.0,,,,,1007,False,Shannon Sigrist,Stefanie Wetli,,1007.0,False,,,False,2022-02-14 Switzerland at Canada P1 PP1
14/2/2022,Canada,Switzerland,home,1,172,4 on 5,5,0,Blayre Turnbull,Faceoff Win,t,31,64,Backhand,Alina Muller,,,,,,775.0,1028,False,loose,,1.0,1028.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP2
14/2/2022,Canada,Switzerland,home,1,168,4 on 5,5,0,Emily Clark,Puck Recovery,t,6,23,,,,,,,,775.0,1032,False,Emily Clark,,1.0,1032.0,False,,1032.0,True,2022-02-14 Switzerland at Canada P1 PP2
14/2/2022,Switzerland,Canada,away,1,165,5 on 4,0,5,Phoebe Staenz,Puck Recovery,t,196,69,,,,,,,,775.0,1035,False,Phoebe Staenz,,1.0,1035.0,False,,1035.0,True,2022-02-14 Switzerland at Canada P1 PP2
14/2/2022,Switzerland,Canada,away,1,165,5 on 4,0,5,Phoebe Staenz,Play,t,196,69,Indirect,Lara Christen,134.0,82.0,,,,775.0,1035,False,Lara Christen,Phoebe Staenz,1.0,1035.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP2
14/2/2022,Switzerland,Canada,away,1,163,5 on 4,0,5,Lara Christen,Play,t,136,81,Direct,Alina Muller,154.0,6.0,,,,775.0,1037,False,Alina Muller,Lara Christen,1.0,1037.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP2
14/2/2022,Switzerland,Canada,away,1,161,5 on 4,0,5,Alina Muller,Play,t,157,10,Direct,Lara Christen,129.0,49.0,,,,775.0,1039,False,Lara Christen,Alina Muller,1.0,1039.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP2
14/2/2022,Switzerland,Canada,away,1,160,5 on 4,0,5,Lara Christen,Play,t,129,49,Direct,Lara Stalder,141.0,72.0,,,,775.0,1040,False,Lara Stalder,Lara Christen,1.0,1040.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP2
14/2/2022,Switzerland,Canada,away,1,156,5 on 4,0,5,Lara Stalder,Puck Recovery,t,159,83,,,,,,,,775.0,1044,False,Lara Stalder,,1.0,1044.0,False,,1044.0,True,2022-02-14 Switzerland at Canada P1 PP2
14/2/2022,Switzerland,Canada,away,1,155,5 on 4,0,5,Lara Stalder,Play,t,171,77,Direct,Lara Christen,132.0,70.0,,,,775.0,1045,False,Lara Christen,Lara Stalder,1.0,1045.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP2
14/2/2022,Switzerland,Canada,away,1,153,5 on 4,0,5,Lara Christen,Play,t,134,65,Direct,Alina Muller,148.0,33.0,,,,775.0,1047,False,Alina Muller,Lara Christen,1.0,1047.0,False,,,True,2022-02-14 Switzerland at Canada P1 PP2
